time	V(0.368vcc)	V(50mv)	V(outa)	V(outb)	V(rc)	V(sig)	I(Vcc)
5.254513546841223e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.273939e-005	1.952611e-001	6.017780e-003	-2.087409e-002
5.287995689698366e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.166866e-005	1.785974e-001	6.017780e-003	-2.087409e-002
5.321477832555509e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.067858e-005	1.631887e-001	6.017780e-003	-2.087409e-002
5.354959975412651e-001	7.918897e-002	5.014741e-002	2.812578e+000	9.769129e-006	1.490351e-001	6.017780e-003	-2.087409e-002
5.388442118269794e-001	7.918897e-002	5.014741e-002	2.812578e+000	8.940326e-006	1.361365e-001	6.017780e-003	-2.087409e-002
5.421924261126937e-001	7.918897e-002	5.014741e-002	2.812578e+000	8.192165e-006	1.244929e-001	6.017780e-003	-2.087409e-002
5.455406403984080e-001	7.918897e-002	5.014741e-002	2.812578e+000	7.524646e-006	1.141044e-001	6.017780e-003	-2.087409e-002
5.476311093435996e-001	7.918894e-002	5.014741e-002	2.812596e+000	7.129313e-006	1.079615e-001	6.017780e-003	-2.087427e-002
5.497215782887912e-001	7.918892e-002	5.014741e-002	2.812603e+000	6.752914e-006	1.021100e-001	6.017780e-003	-2.087434e-002
5.518120472339828e-001	7.918891e-002	5.014741e-002	2.812600e+000	6.395448e-006	9.654997e-002	6.017780e-003	-2.087431e-002
5.539025161791745e-001	7.918891e-002	5.014741e-002	2.812586e+000	6.056916e-006	9.128141e-002	6.017780e-003	-2.087417e-002
5.559929851243661e-001	7.918892e-002	5.014741e-002	2.812562e+000	5.737317e-006	8.630431e-002	6.017780e-003	-2.087393e-002
5.580834540695577e-001	7.918894e-002	5.014741e-002	2.812527e+000	5.436652e-006	8.161866e-002	6.017780e-003	-2.087358e-002
5.601739230147493e-001	7.918897e-002	5.014741e-002	2.812482e+000	5.154920e-006	7.722446e-002	6.017780e-003	-2.087313e-002
5.601740222723208e-001	7.918897e-002	5.014741e-002	2.811663e+000	5.154907e-006	7.722426e-002	6.017776e-003	-2.086503e-002
5.601740245475660e-001	7.918897e-002	5.014741e-002	2.811497e+000	5.154907e-006	7.722425e-002	6.017776e-003	-2.086329e-002
5.601740274477999e-001	7.918897e-002	5.014741e-002	2.810643e+000	5.154906e-006	7.722425e-002	6.017775e-003	-2.085420e-002
5.601740281728583e-001	7.918897e-002	5.014741e-002	2.808401e+000	5.154906e-006	7.722425e-002	6.017775e-003	-2.082954e-002
5.601740296229752e-001	7.918897e-002	5.014741e-002	2.794601e+000	5.154906e-006	7.722425e-002	6.017774e-003	-2.067428e-002
5.601740301786219e-001	7.918897e-002	5.014741e-002	2.778836e+000	5.154906e-006	7.722425e-002	6.017773e-003	-2.049162e-002
5.601740305987422e-001	7.918897e-002	5.014741e-002	2.750030e+000	5.154906e-006	7.722424e-002	6.017771e-003	-2.015163e-002
5.601740309117100e-001	7.918897e-002	5.014741e-002	2.705922e+000	5.154906e-006	7.722424e-002	6.017769e-003	-1.962077e-002
5.601740311773645e-001	7.918897e-002	5.014741e-002	2.633993e+000	5.154906e-006	7.722424e-002	6.017765e-003	-1.873318e-002
5.601740313968221e-001	7.918897e-002	5.014741e-002	2.524395e+000	5.154906e-006	7.722424e-002	6.017761e-003	-1.733353e-002
5.601740315706794e-001	7.918897e-002	5.014741e-002	2.361432e+000	5.154906e-006	7.722424e-002	6.017755e-003	-1.518048e-002
5.601740317421408e-001	7.918897e-002	5.014741e-002	2.093838e+000	5.154906e-006	7.722424e-002	6.017746e-003	-1.189227e-002
5.601740319158440e-001	7.918897e-002	5.014741e-002	1.741075e+000	5.154906e-006	7.722424e-002	6.017732e-003	-8.158570e-003
5.601740320590537e-001	7.918897e-002	5.014741e-002	1.446189e+000	5.154906e-006	7.722424e-002	6.017716e-003	-5.464376e-003
5.601740322511812e-001	7.918897e-002	5.014741e-002	1.117706e+000	5.154906e-006	7.722424e-002	6.017688e-003	-2.841963e-003
5.601740324619846e-001	7.918897e-002	5.014741e-002	8.763281e-001	5.154906e-006	7.722424e-002	6.017652e-003	-1.240128e-003
5.601740327339442e-001	7.918897e-002	5.014741e-002	7.095186e-001	5.154906e-006	7.722424e-002	6.017601e-003	-4.147217e-004
5.601740329146813e-001	7.918897e-002	5.014741e-002	6.585948e-001	5.154906e-006	7.722424e-002	6.017565e-003	-2.313703e-004
5.601740331452362e-001	7.918897e-002	5.014741e-002	6.295043e-001	5.154906e-006	7.722424e-002	6.017518e-003	-1.571428e-004
5.601740333544985e-001	7.918897e-002	5.014741e-002	6.136660e-001	5.154906e-006	7.722424e-002	6.017475e-003	-1.264735e-004
5.601740337730229e-001	7.918897e-002	5.014741e-002	5.945146e-001	5.154905e-006	7.722424e-002	6.017388e-003	-1.002237e-004
5.601740342688107e-001	7.918897e-002	5.014741e-002	5.802505e-001	5.154905e-006	7.722423e-002	6.017285e-003	-8.615816e-005
5.601740351415219e-001	7.918897e-002	5.014741e-002	5.650074e-001	5.154905e-006	7.722423e-002	6.017102e-003	-7.637595e-005
5.601740361988301e-001	7.918897e-002	5.014741e-002	5.533619e-001	5.154905e-006	7.722423e-002	6.016881e-003	-7.131370e-005
5.601740381166143e-001	7.918897e-002	5.014741e-002	5.402309e-001	5.154905e-006	7.722422e-002	6.016478e-003	-6.764640e-005
5.601740406179090e-001	7.918897e-002	5.014741e-002	5.293584e-001	5.154905e-006	7.722422e-002	6.015954e-003	-6.558462e-005
5.601740450633894e-001	7.918897e-002	5.014741e-002	5.174704e-001	5.154904e-006	7.722421e-002	6.015030e-003	-6.410641e-005
5.601740510311135e-001	7.918897e-002	5.014741e-002	5.075951e-001	5.154903e-006	7.722420e-002	6.013805e-003	-6.325803e-005
5.601740611992320e-001	7.918897e-002	5.014741e-002	4.975061e-001	5.154902e-006	7.722418e-002	6.011765e-003	-6.266545e-005
5.601740751353721e-001	7.918897e-002	5.014741e-002	4.884602e-001	5.154900e-006	7.722415e-002	6.009035e-003	-6.227344e-005
5.601740782039970e-001	7.918897e-002	5.014741e-002	4.870544e-001	5.154900e-006	7.722414e-002	6.008449e-003	-6.222793e-005
5.601740843412467e-001	7.918897e-002	5.014741e-002	4.848481e-001	5.154899e-006	7.722414e-002	6.007296e-003	-6.218768e-005
5.601740858755592e-001	7.918897e-002	5.014741e-002	4.844139e-001	5.154899e-006	7.722413e-002	6.007012e-003	-6.228074e-005
5.601740889441841e-001	7.918897e-002	5.014741e-002	4.838485e-001	5.154898e-006	7.722412e-002	6.006446e-003	-6.285913e-005
5.601740894200205e-001	7.918897e-002	5.014741e-002	4.838543e-001	5.154898e-006	7.722412e-002	6.006359e-003	-6.313575e-005
5.601740903716932e-001	7.918897e-002	5.014741e-002	4.841417e-001	5.154898e-006	7.722412e-002	6.006185e-003	-6.386077e-005
5.601740922750386e-001	7.918897e-002	5.014741e-002	4.850991e-001	5.154898e-006	7.722411e-002	6.005839e-003	-6.468844e-005
5.601740935530473e-001	7.918897e-002	5.014741e-002	4.858650e-001	5.154898e-006	7.722411e-002	6.005608e-003	-6.486678e-005
5.601740954033218e-001	7.918897e-002	5.014741e-002	4.865312e-001	5.154897e-006	7.722411e-002	6.005275e-003	-6.534634e-005
5.601740974992415e-001	7.918897e-002	5.014741e-002	4.578337e-001	5.154897e-006	7.722411e-002	6.004899e-003	-1.357747e-004
5.601740983226824e-001	7.918897e-002	5.014741e-002	3.822482e-001	5.154897e-006	7.722411e-002	6.004748e-003	-2.461840e-004
5.601740989214997e-001	7.918897e-002	5.014741e-002	2.579054e-001	5.154897e-006	7.722411e-002	6.004634e-003	-3.396137e-004
5.601740993082822e-001	7.918897e-002	5.014741e-002	1.515501e-001	5.154897e-006	7.722410e-002	6.004557e-003	-3.587084e-004
5.601740995132669e-001	7.918897e-002	5.014741e-002	9.396049e-002	5.154897e-006	7.722410e-002	6.004514e-003	-3.320145e-004
5.601740996547608e-001	7.918897e-002	5.014741e-002	5.947627e-002	5.154897e-006	7.722410e-002	6.004483e-003	-2.804133e-004
5.601740997794898e-001	7.918897e-002	5.014741e-002	3.679836e-002	5.154897e-006	7.722410e-002	6.004456e-003	-2.208214e-004
5.601740999300197e-001	7.918897e-002	5.014741e-002	1.809035e-002	5.154897e-006	7.722410e-002	6.004423e-003	-1.550663e-004
5.601741000155155e-001	7.918897e-002	5.014741e-002	1.112217e-002	5.154897e-006	7.722410e-002	6.004404e-003	-1.256180e-004
5.601741000840348e-001	7.918897e-002	5.014741e-002	7.613350e-003	5.154897e-006	7.722410e-002	6.004389e-003	-1.084147e-004
5.601741001692462e-001	7.918897e-002	5.014741e-002	4.753744e-003	5.154897e-006	7.722410e-002	6.004370e-003	-9.297045e-005
5.601741002631872e-001	7.918897e-002	5.014741e-002	2.787611e-003	5.154897e-006	7.722410e-002	6.004350e-003	-8.145164e-005
5.601741003650621e-001	7.918897e-002	5.014741e-002	1.593396e-003	5.154897e-006	7.722410e-002	6.004327e-003	-7.389196e-005
5.601741004749966e-001	7.918897e-002	5.014741e-002	9.447155e-004	5.154897e-006	7.722410e-002	6.004303e-003	-6.952134e-005
5.601741006027591e-001	7.918897e-002	5.014741e-002	6.085808e-004	5.154897e-006	7.722410e-002	6.004274e-003	-6.719030e-005
5.601741007559522e-001	7.918897e-002	5.014741e-002	4.486883e-004	5.154897e-006	7.722410e-002	6.004240e-003	-6.614884e-005
5.601741009558663e-001	7.918897e-002	5.014741e-002	3.692061e-004	5.154897e-006	7.722410e-002	6.004196e-003	-6.577468e-005
5.601741012372022e-001	7.918897e-002	5.014741e-002	3.164904e-004	5.154897e-006	7.722410e-002	6.004134e-003	-6.566457e-005
5.601741017081217e-001	7.918897e-002	5.014741e-002	2.635380e-004	5.154897e-006	7.722410e-002	6.004030e-003	-6.561360e-005
5.601741026499604e-001	7.918897e-002	5.014741e-002	2.018007e-004	5.154896e-006	7.722410e-002	6.003823e-003	-6.556818e-005
5.601741045336378e-001	7.918897e-002	5.014741e-002	1.396111e-004	5.154896e-006	7.722409e-002	6.003410e-003	-6.553603e-005
5.601741076490607e-001	7.918897e-002	5.014741e-002	9.365576e-005	5.154896e-006	7.722408e-002	6.002733e-003	-6.552072e-005
5.601741126484634e-001	7.918897e-002	5.014741e-002	5.948644e-005	5.154895e-006	7.722408e-002	6.001656e-003	-6.551371e-005
5.601741137958852e-001	7.918897e-002	5.014741e-002	5.464630e-005	5.154895e-006	7.722407e-002	6.001412e-003	-6.538826e-005
5.601741160907290e-001	7.918897e-002	5.014741e-002	4.561708e-005	5.154895e-006	7.722407e-002	6.000926e-003	-6.437585e-005
5.601741171921262e-001	7.918897e-002	5.014741e-002	3.816741e-005	5.154895e-006	7.722407e-002	6.000694e-003	-6.250935e-005
5.601741186606557e-001	7.918897e-002	5.014741e-002	3.557706e-005	5.154895e-006	7.722406e-002	6.000386e-003	-6.182985e-005
5.601741368222164e-001	7.918897e-002	5.014741e-002	3.541821e-005	5.154892e-006	7.722403e-002	5.996749e-003	-6.181919e-005
5.601741549837771e-001	7.918897e-002	5.014741e-002	3.526823e-005	5.154890e-006	7.722399e-002	5.993318e-003	-6.181128e-005
5.601741731453378e-001	7.918897e-002	5.014741e-002	3.512714e-005	5.154887e-006	7.722395e-002	5.990092e-003	-6.180612e-005
5.601741913068985e-001	7.918897e-002	5.014741e-002	3.499493e-005	5.154885e-006	7.722392e-002	5.987071e-003	-6.180371e-005
5.601742094684592e-001	7.918897e-002	5.014741e-002	3.487159e-005	5.154882e-006	7.722388e-002	5.984257e-003	-6.180405e-005
5.601742276300199e-001	7.918897e-002	5.014741e-002	3.475714e-005	5.154880e-006	7.722384e-002	5.981647e-003	-6.180714e-005
5.601742457915806e-001	7.918897e-002	5.014741e-002	3.465157e-005	5.154878e-006	7.722380e-002	5.979244e-003	-6.181299e-005
5.601743729910650e-001	7.918897e-002	5.014741e-002	3.373161e-005	5.154861e-006	7.722354e-002	5.964190e-003	-6.181295e-005
5.601744444395909e-001	7.918897e-002	5.014741e-002	3.318821e-005	5.154851e-006	7.722339e-002	5.957652e-003	-6.181295e-005
5.601745354450139e-001	7.918897e-002	5.014741e-002	3.245944e-005	5.154839e-006	7.722320e-002	5.951259e-003	-6.181293e-005
5.601745968463522e-001	7.918897e-002	5.014741e-002	3.194464e-005	5.154831e-006	7.722308e-002	5.947729e-003	-6.181293e-005
5.601746811535172e-001	7.918897e-002	5.014741e-002	3.119947e-005	5.154820e-006	7.722291e-002	5.943863e-003	-6.181296e-005
5.601748497678473e-001	7.918897e-002	5.014741e-002	2.964041e-005	5.154798e-006	7.722256e-002	5.937794e-003	-6.181293e-005
5.601751176416012e-001	7.918897e-002	5.014741e-002	2.713003e-005	5.154762e-006	7.722200e-002	5.930234e-003	-6.181294e-005
5.601753859347473e-001	7.918897e-002	5.014741e-002	2.469427e-005	5.154727e-006	7.722145e-002	5.924145e-003	-6.181293e-005
5.601757576722939e-001	7.918897e-002	5.014741e-002	2.156024e-005	5.154678e-006	7.722069e-002	5.917257e-003	-6.181294e-005
5.601762861331051e-001	7.918897e-002	5.014741e-002	1.763690e-005	5.154608e-006	7.721960e-002	5.909557e-003	-6.181293e-005
5.601771448990123e-001	7.918897e-002	5.014741e-002	1.234764e-005	5.154494e-006	7.721783e-002	5.900486e-003	-6.181293e-005
5.601779484508318e-001	7.918897e-002	5.014741e-002	8.483719e-006	5.154388e-006	7.721618e-002	5.894827e-003	-6.181293e-005
5.601786359245938e-001	7.918897e-002	5.014741e-002	6.057071e-006	5.154297e-006	7.721476e-002	5.891886e-003	-6.181293e-005
5.601793267748901e-001	7.918897e-002	5.014741e-002	4.309620e-006	5.154205e-006	7.721334e-002	5.890170e-003	-6.181293e-005
5.601800556222080e-001	7.918897e-002	5.014741e-002	2.998810e-006	5.154109e-006	7.721183e-002	5.889215e-003	-6.181293e-005
5.601807438047506e-001	7.918897e-002	5.014741e-002	2.131631e-006	5.154018e-006	7.721042e-002	5.888875e-003	-6.181293e-005
5.601814408801353e-001	7.918897e-002	5.014741e-002	1.521258e-006	5.153925e-006	7.720899e-002	5.888921e-003	-6.181293e-005
5.601820891021504e-001	7.918897e-002	5.014741e-002	1.123883e-006	5.153840e-006	7.720765e-002	5.889205e-003	-6.181293e-005
5.601827232992653e-001	7.918897e-002	5.014741e-002	8.494542e-007	5.153756e-006	7.720634e-002	5.889643e-003	-6.181292e-005
5.601832964206341e-001	7.918897e-002	5.014741e-002	6.712922e-007	5.153680e-006	7.720517e-002	5.890136e-003	-6.181293e-005
5.601838588267298e-001	7.918897e-002	5.014741e-002	5.454771e-007	5.153606e-006	7.720400e-002	5.890687e-003	-6.181293e-005
5.601845115248062e-001	7.918897e-002	5.014741e-002	4.407478e-007	5.153519e-006	7.720266e-002	5.891382e-003	-6.181292e-005
5.601851929939343e-001	7.918897e-002	5.014741e-002	3.640109e-007	5.153429e-006	7.720126e-002	5.892152e-003	-6.181293e-005
5.601859479323753e-001	7.918897e-002	5.014741e-002	3.068577e-007	5.153329e-006	7.719970e-002	5.893042e-003	-6.181293e-005
5.601868311942216e-001	7.918897e-002	5.014741e-002	2.638077e-007	5.153212e-006	7.719789e-002	5.894117e-003	-6.181293e-005
5.601878332652887e-001	7.918897e-002	5.014741e-002	2.344151e-007	5.153080e-006	7.719582e-002	5.895362e-003	-6.181293e-005
5.601890884840155e-001	7.918897e-002	5.014741e-002	2.143166e-007	5.152914e-006	7.719324e-002	5.896944e-003	-6.181293e-005
5.601906358805869e-001	7.918897e-002	5.014741e-002	2.024420e-007	5.152709e-006	7.719006e-002	5.898912e-003	-6.181293e-005
5.601927610530170e-001	7.918897e-002	5.014741e-002	1.961416e-007	5.152428e-006	7.718568e-002	5.901627e-003	-6.181293e-005
5.601958190683916e-001	7.918897e-002	5.014741e-002	1.935823e-007	5.152024e-006	7.717939e-002	5.905543e-003	-6.181293e-005
5.602881640599147e-001	7.918897e-002	5.014741e-002	1.931300e-007	5.139832e-006	7.698964e-002	6.023767e-003	-6.181293e-005
5.603805090514379e-001	7.918897e-002	5.014741e-002	1.927940e-007	5.127676e-006	7.680047e-002	6.141720e-003	-6.181293e-005
5.604728540429610e-001	7.918897e-002	5.014741e-002	1.925744e-007	5.115558e-006	7.661187e-002	6.259402e-003	-6.181293e-005
5.605651990344841e-001	7.918897e-002	5.014741e-002	1.924710e-007	5.103477e-006	7.642385e-002	6.376814e-003	-6.181293e-005
5.606575440260072e-001	7.918897e-002	5.014741e-002	1.924838e-007	5.091433e-006	7.623641e-002	6.493955e-003	-6.181293e-005
5.607498890175304e-001	7.918897e-002	5.014741e-002	1.926130e-007	5.079426e-006	7.604955e-002	6.610826e-003	-6.181293e-005
5.608422340090535e-001	7.918897e-002	5.014741e-002	1.928584e-007	5.067456e-006	7.586326e-002	6.727426e-003	-6.181293e-005
5.634468638311381e-001	7.918897e-002	5.014741e-002	1.928726e-007	4.740963e-006	7.078208e-002	9.934405e-003	-6.181293e-005
5.663765513311381e-001	7.918897e-002	5.014741e-002	1.928709e-007	4.399155e-006	6.546254e-002	1.335252e-002	-6.181293e-005
5.698642745454238e-001	7.918897e-002	5.014741e-002	1.928665e-007	4.031989e-006	5.974835e-002	1.713000e-002	-6.181293e-005
5.733519977597095e-001	7.918897e-002	5.014741e-002	1.928625e-007	3.691365e-006	5.444725e-002	2.069034e-002	-6.181293e-005
5.768397209739952e-001	7.918897e-002	5.014741e-002	1.928587e-007	3.377285e-006	4.955924e-002	2.403355e-002	-6.181293e-005
5.803274441882810e-001	7.918897e-002	5.014741e-002	1.928551e-007	3.089748e-006	4.508432e-002	2.715963e-002	-6.181293e-005
5.838151674025667e-001	7.918897e-002	5.014741e-002	1.928519e-007	2.828754e-006	4.102249e-002	3.006858e-002	-6.181293e-005
5.873028906168524e-001	7.918897e-002	5.014741e-002	1.928489e-007	2.594303e-006	3.737375e-002	3.276039e-002	-6.181293e-005
5.907906138311381e-001	7.918897e-002	5.014741e-002	1.928461e-007	2.386396e-006	3.413811e-002	3.523507e-002	-6.181293e-005
5.944178459739952e-001	7.918897e-002	5.014741e-002	1.928435e-007	2.187877e-006	3.104857e-002	3.764080e-002	-6.181293e-005
5.980450781168524e-001	7.918897e-002	5.014741e-002	1.928410e-007	2.004149e-006	2.818922e-002	3.990375e-002	-6.181293e-005
6.016723102597095e-001	7.918897e-002	5.014741e-002	1.928387e-007	1.835210e-006	2.556004e-002	4.202390e-002	-6.181293e-005
6.052995424025667e-001	7.918897e-002	5.014741e-002	1.928365e-007	1.681062e-006	2.316103e-002	4.400126e-002	-6.181293e-005
6.089267745454238e-001	7.918897e-002	5.014741e-002	1.928345e-007	1.541703e-006	2.099221e-002	4.583584e-002	-6.181293e-005
6.125540066882810e-001	7.918897e-002	5.014741e-002	1.928327e-007	1.417135e-006	1.905355e-002	4.752762e-002	-6.181293e-005
6.161812388311381e-001	7.918897e-002	5.014741e-002	1.928310e-007	1.307356e-006	1.734508e-002	4.907662e-002	-6.181293e-005
6.171578013311381e-001	7.918897e-002	5.014741e-002	1.928289e-007	1.278752e-006	1.689991e-002	4.948087e-002	-6.181293e-005
6.181343638311381e-001	7.918897e-002	5.014741e-002	1.928280e-007	1.250838e-006	1.646548e-002	4.987767e-002	-6.181293e-005
6.191109263311381e-001	7.918897e-002	5.014741e-002	1.928281e-007	1.223614e-006	1.604181e-002	5.026701e-002	-6.181293e-005
6.200874888311381e-001	7.918897e-002	5.014741e-002	1.928295e-007	1.197082e-006	1.562888e-002	5.064890e-002	-6.181293e-005
6.210640513311381e-001	7.918897e-002	5.014741e-002	1.928319e-007	1.171239e-006	1.522670e-002	5.102333e-002	-6.181293e-005
6.220406138311381e-001	7.918897e-002	5.014741e-002	1.928355e-007	1.146088e-006	1.483527e-002	5.139031e-002	-6.181293e-005
6.230171763311381e-001	7.918897e-002	5.014741e-002	1.928402e-007	1.121627e-006	1.445458e-002	5.174983e-002	-6.181293e-005
6.239937388311381e-001	7.918897e-002	5.014741e-002	2.372288e-007	1.097598e-006	1.408062e-002	5.210445e-002	-6.181787e-005
6.239994608770365e-001	7.918897e-002	5.014741e-002	1.928415e-007	1.097460e-006	1.407847e-002	5.210650e-002	-6.181293e-005
6.240087799750489e-001	7.918897e-002	5.014741e-002	1.928429e-007	1.088320e-006	1.407497e-002	5.210984e-002	-6.181045e-005
6.240088885274356e-001	7.918876e-002	5.014741e-002	1.928429e-007	-7.105136e-006	1.407493e-002	5.210987e-002	-6.181989e-005
6.240088894131818e-001	7.918845e-002	5.014741e-002	1.928429e-007	-2.223379e-005	1.407493e-002	5.210987e-002	-6.184416e-005
6.240088900124103e-001	7.918783e-002	5.014741e-002	1.928429e-007	-5.442202e-005	1.407493e-002	5.210987e-002	-6.189448e-005
6.240088905166662e-001	7.918628e-002	5.014741e-002	1.928429e-007	-1.316046e-004	1.407493e-002	5.210987e-002	-6.200204e-005
6.240088912646653e-001	7.918160e-002	5.014741e-002	1.928429e-007	-3.614319e-004	1.407493e-002	5.210987e-002	-6.235509e-005
6.240088915316516e-001	7.917869e-002	5.014741e-002	1.928429e-007	-5.138088e-004	1.407493e-002	5.210987e-002	-6.265524e-005
6.240088916954301e-001	7.917581e-002	5.014741e-002	1.928429e-007	-6.866500e-004	1.407493e-002	5.210987e-002	-6.307638e-005
6.240088919177118e-001	7.917003e-002	5.014741e-002	1.928429e-007	-1.030082e-003	1.407493e-002	5.210987e-002	-6.355294e-005
6.240088921613608e-001	7.916137e-002	5.014741e-002	1.928429e-007	-1.412098e-003	1.407493e-002	5.210987e-002	-6.312460e-005
6.240088923556724e-001	7.915296e-002	5.014741e-002	1.928429e-007	-1.594814e-003	1.407493e-002	5.210987e-002	-6.233117e-005
6.240088925647550e-001	7.914327e-002	5.014741e-002	1.928429e-007	-1.644115e-003	1.407493e-002	5.210987e-002	-6.183446e-005
6.240088928201828e-001	7.913162e-002	5.014741e-002	1.928429e-007	-1.630573e-003	1.407493e-002	5.210987e-002	-6.172223e-005
6.240088949275541e-001	7.905686e-002	5.014741e-002	1.928429e-007	-1.421056e-003	1.407493e-002	5.210988e-002	-6.171968e-005
6.240088973112574e-001	7.900851e-002	5.014741e-002	1.928429e-007	-1.191951e-003	1.407493e-002	5.210988e-002	-6.172045e-005
6.240089020786640e-001	7.898434e-002	5.014741e-002	1.928429e-007	-7.563789e-004	1.407493e-002	5.210988e-002	-6.172248e-005
